User Name;Business Role ID
S4C-00;Z_S4C_GENERIC_ROLE
S4C-01;SAP_BR_ADMINISTRATOR
S4C-01;SAP_BR_ANALYTICS_SPECIALIST
S4C-01;SAP_BR_BPC_EXPERT
S4C-01;SAP_BR_BUPA_MASTER_SPECIALIST
S4C-01;SAP_BR_BUPA_MASTER_STEWARD
S4C-01;SAP_BR_MARKETING_EXPERT
S4C-01;Z_S4C_GENERIC_ROLE
S4C-02;Z_S4C_GENERIC_ROLE
S4C-03;Z_S4C_GENERIC_ROLE
S4C-04;Z_S4C_GENERIC_ROLE
S4C-05;Z_S4C_GENERIC_ROLE
S4C-06;Z_S4C_GENERIC_ROLE
S4C-07;Z_S4C_GENERIC_ROLE
S4C-08;Z_S4C_GENERIC_ROLE
S4C-09;Z_S4C_GENERIC_ROLE
S4C-10;Z_S4C_GENERIC_ROLE
S4C-11;Z_S4C_GENERIC_ROLE
S4C-12;Z_S4C_GENERIC_ROLE
S4C-13;Z_S4C_GENERIC_ROLE
S4C-14;Z_S4C_GENERIC_ROLE
S4C-15;Z_S4C_GENERIC_ROLE
S4C-16;Z_S4C_GENERIC_ROLE
S4C-17;Z_S4C_GENERIC_ROLE
S4C-18;Z_S4C_GENERIC_ROLE
S4C-19;Z_S4C_GENERIC_ROLE
S4C-20;Z_S4C_GENERIC_ROLE
S4C-21;Z_S4C_GENERIC_ROLE
S4C-22;Z_S4C_GENERIC_ROLE
S4C-23;Z_S4C_GENERIC_ROLE
S4C-24;Z_S4C_GENERIC_ROLE
S4C-25;Z_S4C_GENERIC_ROLE
S4C-26;Z_S4C_GENERIC_ROLE
S4C-27;Z_S4C_GENERIC_ROLE
S4C-28;Z_S4C_GENERIC_ROLE
S4C-29;Z_S4C_GENERIC_ROLE
S4C-30;Z_S4C_GENERIC_ROLE
S4C01-00;SAP_BR_EMPLOYEE
S4C01-00;Z_S4C01_TRAINING_ROLE
S4C01-01;SAP_BR_EMPLOYEE
S4C01-01;Z_S4C01_TRAINING_ROLE
S4C01-02;SAP_BR_EMPLOYEE
S4C01-02;Z_S4C01_TRAINING_ROLE
S4C01-03;SAP_BR_EMPLOYEE
S4C01-03;Z_S4C01_TRAINING_ROLE
S4C01-04;SAP_BR_EMPLOYEE
S4C01-04;Z_S4C01_TRAINING_ROLE
S4C01-05;SAP_BR_EMPLOYEE
S4C01-05;Z_S4C01_TRAINING_ROLE
S4C01-06;SAP_BR_EMPLOYEE
S4C01-06;Z_S4C01_TRAINING_ROLE
S4C01-07;SAP_BR_EMPLOYEE
S4C01-07;Z_S4C01_TRAINING_ROLE
S4C01-08;SAP_BR_EMPLOYEE
S4C01-08;Z_S4C01_TRAINING_ROLE
S4C01-09;SAP_BR_EMPLOYEE
S4C01-09;Z_S4C01_TRAINING_ROLE
S4C01-10;SAP_BR_EMPLOYEE
S4C01-10;Z_S4C01_TRAINING_ROLE
S4C01-11;SAP_BR_EMPLOYEE
S4C01-11;Z_S4C01_TRAINING_ROLE
S4C01-12;SAP_BR_EMPLOYEE
S4C01-12;Z_S4C01_TRAINING_ROLE
S4C01-13;SAP_BR_EMPLOYEE
S4C01-13;Z_S4C01_TRAINING_ROLE
S4C01-14;SAP_BR_EMPLOYEE
S4C01-14;Z_S4C01_TRAINING_ROLE
S4C01-15;SAP_BR_EMPLOYEE
S4C01-15;Z_S4C01_TRAINING_ROLE
S4C01-16;SAP_BR_EMPLOYEE
S4C01-16;Z_S4C01_TRAINING_ROLE
S4C01-17;SAP_BR_EMPLOYEE
S4C01-17;Z_S4C01_TRAINING_ROLE
S4C01-18;SAP_BR_EMPLOYEE
S4C01-18;Z_S4C01_TRAINING_ROLE
S4C01-19;SAP_BR_EMPLOYEE
S4C01-19;Z_S4C01_TRAINING_ROLE
S4C01-20;SAP_BR_EMPLOYEE
S4C01-20;Z_S4C01_TRAINING_ROLE
S4C01-21;SAP_BR_EMPLOYEE
S4C01-21;Z_S4C01_TRAINING_ROLE
S4C01-22;SAP_BR_EMPLOYEE
S4C01-22;Z_S4C01_TRAINING_ROLE
S4C01-23;SAP_BR_EMPLOYEE
S4C01-23;Z_S4C01_TRAINING_ROLE
S4C01-24;SAP_BR_EMPLOYEE
S4C01-24;Z_S4C01_TRAINING_ROLE
S4C01-25;SAP_BR_EMPLOYEE
S4C01-25;Z_S4C01_TRAINING_ROLE
S4C01-26;SAP_BR_EMPLOYEE
S4C01-26;Z_S4C01_TRAINING_ROLE
S4C01-27;SAP_BR_EMPLOYEE
S4C01-27;Z_S4C01_TRAINING_ROLE
S4C01-28;SAP_BR_EMPLOYEE
S4C01-28;Z_S4C01_TRAINING_ROLE
S4C01-29;SAP_BR_EMPLOYEE
S4C01-29;Z_S4C01_TRAINING_ROLE
S4C01-30;SAP_BR_EMPLOYEE
S4C01-30;Z_S4C01_TRAINING_ROLE
S4C20-00;Z_S4C20_PSC
S4C20-01;Z_S4C20_PSC
S4C20-02;Z_S4C20_PSC
S4C20-03;Z_S4C20_PSC
S4C20-04;Z_S4C20_PSC
S4C20-05;Z_S4C20_PSC
S4C20-06;Z_S4C20_PSC
S4C20-07;Z_S4C20_PSC
S4C20-08;Z_S4C20_PSC
S4C20-09;Z_S4C20_PSC
S4C20-10;Z_S4C20_PSC
S4C20-11;Z_S4C20_PSC
S4C20-12;Z_S4C20_PSC
S4C20-13;Z_S4C20_PSC
S4C20-14;Z_S4C20_PSC
S4C20-15;Z_S4C20_PSC
S4C20-16;Z_S4C20_PSC
S4C20-17;Z_S4C20_PSC
S4C20-18;Z_S4C20_PSC
S4C20-19;Z_S4C20_PSC
S4C20-20;Z_S4C20_PSC
S4C20-21;Z_S4C20_PSC
S4C20-22;Z_S4C20_PSC
S4C20-23;Z_S4C20_PSC
S4C20-24;Z_S4C20_PSC
S4C20-25;Z_S4C20_PSC
S4C20-26;Z_S4C20_PSC
S4C20-27;Z_S4C20_PSC
S4C20-28;Z_S4C20_PSC
S4C20-29;Z_S4C20_PSC
S4C20-30;Z_S4C20_PSC
S4C30-00;SAP_BR_CASH_MANAGER
S4C30-00;SAP_BR_CASH_SPECIALIST
S4C30-00;SAP_BR_CREDIT_CONTROLLER
S4C30-01;SAP_BR_CASH_MANAGER
S4C30-01;SAP_BR_CASH_SPECIALIST
S4C30-01;SAP_BR_CREDIT_CONTROLLER
S4C30-02;SAP_BR_CASH_MANAGER
S4C30-02;SAP_BR_CASH_SPECIALIST
S4C30-02;SAP_BR_CREDIT_CONTROLLER
S4C30-03;SAP_BR_CASH_MANAGER
S4C30-03;SAP_BR_CASH_SPECIALIST
S4C30-03;SAP_BR_CREDIT_CONTROLLER
S4C30-04;SAP_BR_CASH_MANAGER
S4C30-04;SAP_BR_CASH_SPECIALIST
S4C30-04;SAP_BR_CREDIT_CONTROLLER
S4C30-05;SAP_BR_CASH_MANAGER
S4C30-05;SAP_BR_CASH_SPECIALIST
S4C30-05;SAP_BR_CREDIT_CONTROLLER
S4C30-06;SAP_BR_CASH_MANAGER
S4C30-06;SAP_BR_CASH_SPECIALIST
S4C30-06;SAP_BR_CREDIT_CONTROLLER
S4C30-07;SAP_BR_CASH_MANAGER
S4C30-07;SAP_BR_CASH_SPECIALIST
S4C30-07;SAP_BR_CREDIT_CONTROLLER
S4C30-08;SAP_BR_CASH_MANAGER
S4C30-08;SAP_BR_CASH_SPECIALIST
S4C30-08;SAP_BR_CREDIT_CONTROLLER
S4C30-09;SAP_BR_CASH_MANAGER
S4C30-09;SAP_BR_CASH_SPECIALIST
S4C30-09;SAP_BR_CREDIT_CONTROLLER
S4C30-10;SAP_BR_CASH_MANAGER
S4C30-10;SAP_BR_CASH_SPECIALIST
S4C30-10;SAP_BR_CREDIT_CONTROLLER
S4C30-11;SAP_BR_CASH_MANAGER
S4C30-11;SAP_BR_CASH_SPECIALIST
S4C30-11;SAP_BR_CREDIT_CONTROLLER
S4C30-12;SAP_BR_CASH_MANAGER
S4C30-12;SAP_BR_CASH_SPECIALIST
S4C30-12;SAP_BR_CREDIT_CONTROLLER
S4C30-13;SAP_BR_CASH_MANAGER
S4C30-13;SAP_BR_CASH_SPECIALIST
S4C30-13;SAP_BR_CREDIT_CONTROLLER
S4C30-14;SAP_BR_CASH_MANAGER
S4C30-14;SAP_BR_CASH_SPECIALIST
S4C30-14;SAP_BR_CREDIT_CONTROLLER
S4C30-15;SAP_BR_CASH_MANAGER
S4C30-15;SAP_BR_CASH_SPECIALIST
S4C30-15;SAP_BR_CREDIT_CONTROLLER
S4C30-16;SAP_BR_CASH_MANAGER
S4C30-16;SAP_BR_CASH_SPECIALIST
S4C30-16;SAP_BR_CREDIT_CONTROLLER
S4C30-17;SAP_BR_CASH_MANAGER
S4C30-17;SAP_BR_CASH_SPECIALIST
S4C30-17;SAP_BR_CREDIT_CONTROLLER
S4C30-18;SAP_BR_CASH_MANAGER
S4C30-18;SAP_BR_CASH_SPECIALIST
S4C30-18;SAP_BR_CREDIT_CONTROLLER
S4C30-19;SAP_BR_CASH_MANAGER
S4C30-19;SAP_BR_CASH_SPECIALIST
S4C30-19;SAP_BR_CREDIT_CONTROLLER
S4C30-20;SAP_BR_CASH_MANAGER
S4C30-20;SAP_BR_CASH_SPECIALIST
S4C30-20;SAP_BR_CREDIT_CONTROLLER
S4C30-21;SAP_BR_CASH_MANAGER
S4C30-21;SAP_BR_CASH_SPECIALIST
S4C30-22;SAP_BR_CASH_MANAGER
S4C30-22;SAP_BR_CASH_SPECIALIST
S4C30-23;SAP_BR_CASH_MANAGER
S4C30-23;SAP_BR_CASH_SPECIALIST
S4C30-24;SAP_BR_CASH_MANAGER
S4C30-24;SAP_BR_CASH_SPECIALIST
S4C30-25;SAP_BR_CASH_MANAGER
S4C30-25;SAP_BR_CASH_SPECIALIST
S4C30-26;SAP_BR_CASH_MANAGER
S4C30-26;SAP_BR_CASH_SPECIALIST
S4C30-27;SAP_BR_CASH_MANAGER
S4C30-27;SAP_BR_CASH_SPECIALIST
S4C30-28;SAP_BR_CASH_MANAGER
S4C30-28;SAP_BR_CASH_SPECIALIST
S4C30-29;SAP_BR_CASH_MANAGER
S4C30-29;SAP_BR_CASH_SPECIALIST
S4C30-30;SAP_BR_CASH_MANAGER
S4C30-30;SAP_BR_CASH_SPECIALIST
S4C50_BOM_ENGINEER;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_00;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_01;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_02;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_03;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_04;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_05;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_06;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_07;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_08;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_09;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_10;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_11;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_12;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_13;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_14;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_15;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_16;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_17;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_18;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_19;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_20;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_21;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_22;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_23;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_24;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_25;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_26;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_27;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_28;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_29;SAP_BR_BOM_ENGINEER
S4C50_BOM_ENG_30;SAP_BR_BOM_ENGINEER
S4C50_DESIGN_ENGINEER;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_00;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_01;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_02;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_03;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_04;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_05;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_06;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_07;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_08;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_09;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_10;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_11;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_12;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_13;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_14;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_15;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_16;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_17;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_18;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_19;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_20;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_21;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_22;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_23;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_24;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_25;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_26;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_27;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_28;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_29;SAP_BR_DESIGN_ENGINEER
S4C50_DESIGN_ENG_30;SAP_BR_DESIGN_ENGINEER
S4C50_DEV_MANAGER;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_00;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_01;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_02;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_03;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_04;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_05;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_06;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_07;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_08;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_09;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_10;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_11;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_12;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_13;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_14;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_15;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_16;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_17;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_18;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_19;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_20;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_21;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_22;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_23;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_24;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_25;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_26;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_27;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_28;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_29;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_DEV_MGR_30;SAP_BR_DEVELOPMENT_MANAGER_DIN
S4C50_PROJMGR_00;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_00;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_01;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_01;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_02;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_02;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_03;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_03;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_04;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_04;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_05;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_05;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_06;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_06;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_07;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_07;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_08;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_08;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_09;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_09;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_10;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_10;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_11;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_11;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_12;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_12;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_13;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_13;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_14;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_14;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_15;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_15;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_16;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_16;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_17;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_17;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_18;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_18;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_19;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_19;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_20;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_20;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_21;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_21;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_22;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_22;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_23;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_23;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_24;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_24;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_25;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_25;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_26;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_26;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_27;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_27;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_28;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_28;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_29;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_29;SAP_BR_PROJECTMANAGER
S4C50_PROJMGR_30;SAP_BR_BPC_EXPERT
S4C50_PROJMGR_30;SAP_BR_PROJECTMANAGER
S4C50_STRCOMM_00;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_00;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_01;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_01;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_02;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_02;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_03;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_03;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_04;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_04;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_05;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_05;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_06;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_06;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_07;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_07;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_08;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_08;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_09;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_09;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_10;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_10;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_11;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_11;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_12;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_12;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_13;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_13;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_14;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_14;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_15;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_15;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_16;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_16;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_17;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_17;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_18;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_18;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_19;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_19;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_20;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_20;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_21;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_21;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_22;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_22;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_23;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_23;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_24;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_24;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_25;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_25;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_26;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_26;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_27;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_27;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_28;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_28;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_29;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_29;SAP_BR_PROJECT_STEER_MEMBER
S4C50_STRCOMM_30;SAP_BR_BPC_EXPERT
S4C50_STRCOMM_30;SAP_BR_PROJECT_STEER_MEMBER
S4C50_TEAMMBR_00;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_00;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_01;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_01;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_02;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_02;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_03;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_03;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_04;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_04;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_05;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_05;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_06;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_06;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_07;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_07;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_08;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_08;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_09;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_09;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_10;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_10;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_11;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_11;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_12;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_12;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_13;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_13;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_14;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_14;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_15;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_15;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_16;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_16;SAP_BR_BPC_EXPERT
S4C50_TEAMMBR_17;SAP_BR_ADMINISTRATOR
S4C50_TEAMMBR_17;SAP_BR_BPC_EXPERT
